,Course,Section,Building Code,Room Number,Meeting Days,Start Time,Finish Time
416,ARTT438H,0301,ASY,1314,MW,12:30pm,3:00pm
417,ARTT438I,0101,ASY,1310,MW,12:30pm,3:00pm
418,ARTT448A,0101,ASY,1317,MW,12:30pm,3:00pm
419,ARTT448E,0101,ASY,1317,TuTh,3:00pm,5:30pm
420,ARTT448F,0101,ASY,1317,MW,9:00am,11:30am
421,ARTT448H,0101,ASY,1317,TuTh,3:00pm,5:30pm
422,ARTT448H,0401,ASY,1317,MW,12:30pm,3:00pm
423,ARTT448H,0501,ASY,1317,MW,9:00am,11:30am
424,ARTT454,0101,ASY,2322,MW,12:30pm,3:00pm
425,ARTT457,0101,ASY,2322,TuTh,12:30pm,3:00pm
426,ARTT479A,0101,ASY,3304,MW,3:00pm,5:30pm
427,ARTT479C,0101,ASY,3304,MW,12:30pm,3:00pm
428,ARTT479D,0101,ASY,3304,TuTh,3:00pm,5:30pm
429,ARTT479H,0101,ASY,3304,TuTh,3:00pm,5:30pm
430,ARTT479H,0201,ASY,3311E,MW,12:30pm,3:00pm
431,ARTT480H,0101,ASY,2311,F,10:00am,1:30pm
432,ARTT489C,0101,ASY,3219,Th,11:30am,2:00pm
433,ARTT489N,0101,ASY,2318,TuTh,9:00am,11:30am
434,ARTT768,0101,MMH,0401,Tu,6:30pm,9:30pm
435,ASTR100,0101,PHY,1412,TuTh,9:30am,10:45am
436,ASTR100,0102,PHY,1412,TuTh,9:30am,10:45am
437,ASTR100,0103,PHY,1412,TuTh,9:30am,10:45am
438,ASTR100,0104,PHY,1412,TuTh,9:30am,10:45am
439,ASTR100,0105,PHY,1412,TuTh,9:30am,10:45am
440,ASTR100,0106,PHY,1412,TuTh,9:30am,10:45am
441,ASTR100,FC01,ATL,1113,TuTh,4:30pm,5:45pm
442,ASTR101,0101,PHY,1412,TuTh,11:00am,12:15pm
443,ASTR101,0102,PHY,1412,TuTh,11:00am,12:15pm
444,ASTR101,0103,PHY,1412,TuTh,11:00am,12:15pm
445,ASTR101,0104,PHY,1412,TuTh,11:00am,12:15pm
446,ASTR101,0105,PHY,1412,TuTh,11:00am,12:15pm
447,ASTR101,0106,PHY,1412,TuTh,11:00am,12:15pm
448,ASTR101,0107,PHY,1412,TuTh,11:00am,12:15pm
449,ASTR101,0108,PHY,1412,TuTh,11:00am,12:15pm
450,ASTR101,0109,PHY,1412,TuTh,11:00am,12:15pm
451,ASTR101,0110,PHY,1412,TuTh,11:00am,12:15pm
452,ASTR101,FC01,ATL,1113,TuTh,4:30pm,5:45pm
453,ASTR120,0101,ATL,2400,TuTh,11:00am,12:15pm
454,ASTR230,0101,PHY,1410,M,9:00am,9:50am
455,ASTR230,0102,PHY,1410,M,9:00am,9:50am
456,ASTR230,0103,PHY,1410,M,9:00am,9:50am
457,ASTR288C,0101,ATL,0201,M,3:30pm,5:15pm
458,ASTR288I,0101,ATL,1114,M,4:00pm,4:50pm
459,ASTR288I,0201,ATL,1106,Tu,4:00pm,4:50pm
460,ASTR288P,0101,ATL,0224,F,2:00pm,4:00pm
461,ASTR300,0101,ESJ,2309,TuTh,11:00am,12:15pm
462,ASTR310,0101,ATL,1114,TuTh,2:00pm,3:15pm
463,ASTR310,0102,ATL,1114,TuTh,2:00pm,3:15pm
464,ASTR330,0101,ATL,2400,TuTh,9:30am,10:45am
465,ASTR380,0101,ATL,2400,TuTh,2:00pm,3:15pm
466,ASTR435,0101,ATL,2428,TuTh,3:30pm,4:45pm
467,ASTR450,0101,ATL,2428,TuTh,12:30pm,1:45pm
468,ASTR601,0101,ATL,0201,TuTh,12:30pm,1:45pm
469,ASTR615,0101,ATL,0224,TuTh,2:00pm,3:15pm
470,ASTR620,0101,ATL,0201,MW,2:00pm,3:15pm
471,BCHM461,0101,CHM,1402,TuTh,9:30am,10:45am
472,BCHM461,0102,CHM,1402,MW,4:00pm,5:15pm
473,BCHM461,0103,CHM,1402,TuTh,12:30pm,1:45pm
474,BCHM462,0102,CHM,1402,MWF,11:00am,11:50am
475,BCHM463,0101,CHM,1402,TuTh,11:00am,12:15pm
476,BCHM463,0103,CHM,1402,MWF,12:00pm,12:50pm
477,BCHM463,SEF1,MCB,1207,M,6:30pm,9:30pm
478,BCHM463,SG91,BLD2,3022,MW,9:30am,10:45am
479,BCHM464,0101,CHM,1224,Tu,12:30pm,1:20pm
480,BCHM464,0102,CHM,1224,Tu,12:30pm,1:20pm
481,BCHM465,0101,CHM,1402,TuTh,8:00am,9:15am
482,BCHM661,0101,BSB,2118,MWF,9:30am,10:50am
483,BCHM662,0101,BSB,2118,MWF,9:30am,10:50am
484,BCHM669C,0101,PLS,5112,TuTh,2:00pm,4:40pm
485,BCHM669D,0101,PLS,5112,TuTh,2:00pm,4:40pm
486,BCHM671,0101,BSB,2118,TuTh,9:30am,10:50am
487,BCHM889A,0101,CHM,0112,Tu,11:00am,11:50am
488,BIOE120,0101,ESJ,0215,TuTh,9:30am,10:45am
489,BIOE120,0102,ESJ,0215,TuTh,9:30am,10:45am
490,BIOE120,0201,ESJ,2212,MWF,12:00pm,12:50pm
491,BIOE120,0202,ESJ,2212,MWF,12:00pm,12:50pm
492,BIOE120,0301,KEB,1200,TuTh,9:30am,10:45am
493,BIOE120,0302,KEB,1200,TuTh,9:30am,10:45am
494,BIOE121,0101,CSI,2117,Tu,8:00am,8:50am
495,BIOE121,0102,CSI,2117,Tu,8:00am,8:50am
496,BIOE121,0103,CSI,2117,Tu,8:00am,8:50am
497,BIOE221,0101,ESJ,0215,Tu,4:00pm,4:50pm
498,BIOE232,0101,EGR,1108,TuTh,11:00am,12:15pm
499,BIOE232,0102,EGR,1108,TuTh,11:00am,12:15pm
500,BIOE241,0101,KEB,2107,MWF,4:00pm,4:50pm
501,BIOE241,0201,KEB,2107,MWF,5:00pm,5:50pm
502,BIOE331,0101,MCB,1207,MW,12:30pm,1:45pm
503,BIOE331,0102,MCB,1207,MW,12:30pm,1:45pm
504,BIOE340,0101,KEB,1200,TuTh,3:30pm,4:45pm
505,BIOE340,0102,KEB,1200,TuTh,3:30pm,4:45pm
506,BIOE371,0101,ESJ,2309,MWF,4:00pm,4:50pm
507,BIOE372,0101,EGR,1108,TuTh,8:00am,9:15am
508,BIOE372,0102,EGR,1108,TuTh,8:00am,9:15am
509,BIOE404,0101,CHE,2108,TuTh,9:30am,10:45am
510,BIOE404,0103,CHE,2108,TuTh,9:30am,10:45am
511,BIOE437,0101,KEB,2111,Tu,5:00pm,7:45pm
512,BIOE453,0101,KEB,1200,MWF,11:00am,11:50am
513,BIOE453,0102,KEB,1200,MWF,11:00am,11:50am
514,BIOE457,0101,KEB,1200,TuTh,11:00am,12:15pm
515,BIOE457,0102,KEB,1200,TuTh,11:00am,12:15pm
516,BIOE485,0101,EGR,1202,MW,2:00pm,3:15pm
517,BIOE489A,0101,KEB,2111,M,5:00pm,7:45pm
518,BIOE489C,0101,KEB,2111,W,5:00pm,8:00pm
519,BIOE489H,0101,KEB,1200,M,3:15pm,4:15pm
520,BIOE489K,0101,EGR,3106,TuTh,12:30pm,1:45pm
521,BIOE489M,0101,EGR,1104,TuTh,9:30am,10:45am
522,BIOE489P,0101,ESJ,1309,TuTh,12:30pm,1:45pm
523,BIOE489R,0101,EGR,1104,TuTh,12:30pm,1:45pm
524,BIOE601,0101,JMP,1202,TuTh,9:30am,10:45am
525,BIOE604,0101,EGR,2116,TuTh,8:00am,9:15am
526,BIOE605,0101,EGR,2154,W,10:00am,11:00am
527,BIOE608,0101,KEB,1105,F,9:00am,9:50am
528,BIOE689C,0101,EGR,1104,TuTh,9:30am,10:45am
529,BIOE689Y,0101,PHY,0405,Th,4:30pm,7:15pm
530,BIOE689Z,0101,EGR,3106,TuTh,12:30pm,1:45pm
531,BIOL608K,0101,BPS,1208,W,12:00pm,1:40pm
532,BIOL620,0101,HJP,2242,TuTh,12:30pm,1:45pm
533,BIOL667,0101,CCC,1111,TuTh,9:30am,10:45am
534,BIOL671,0101,BPS,1238,TuTh,12:30pm,1:45pm
535,BIOL704,0101,PLS,1113,TuTh,3:30pm,4:45pm
536,BIOL708B,0101,PLS,1130,MW,11:00am,11:50am
537,BIOL708B,0102,PLS,1130,MW,11:00am,11:50am
538,BIOL708B,0103,PLS,1130,MW,11:00am,11:50am
539,BIOL708E,0101,PLS,1130,TuTh,12:30pm,1:45pm
540,BIOL708Q,0101,BPS,2249,MW,2:00pm,3:15pm
541,BIOL709B,0101,BPS,1208,Th,1:00pm,3:30pm
542,BIOM301,0101,EGR,1202,TuTh,2:00pm,2:50pm
543,BIOM301,0102,EGR,1202,TuTh,2:00pm,2:50pm
544,BIOM301,0103,EGR,1202,TuTh,2:00pm,2:50pm
545,BIOM301,0104,EGR,1202,TuTh,2:00pm,2:50pm
546,BIOM301,0105,EGR,1202,TuTh,2:00pm,2:50pm
547,BIOM301,0106,EGR,1202,TuTh,2:00pm,2:50pm
548,BIOM301,0107,EGR,1202,TuTh,2:00pm,2:50pm
549,BIOM601,0101,ANS,0408,TuTh,12:30pm,1:45pm
550,BIOM601,0102,ANS,0408,TuTh,12:30pm,1:45pm
551,BIOM601,0104,ANS,0408,TuTh,12:30pm,1:45pm
552,BIOM603,0101,ANS,0402,TuTh,11:00am,12:15pm
553,BIOM621,0101,HJP,1213,TuTh,3:30pm,4:45pm
554,BIPH698L,0101,CHM,0112,M,4:00pm,5:30pm
555,BIPH704,0101,PLS,1113,TuTh,3:30pm,4:45pm
556,BISI688B,0101,ANS,0467,Th,2:00pm,4:00pm
557,BISI701,0101,BPS,1208,Tu,6:00pm,6:50pm
558,BMGT110,0101,VMH,1524,TuTh,12:30pm,1:45pm
559,BMGT110,FC01,TYD,0117,TuTh,4:30pm,5:45pm
560,BMGT110F,FP01,VMH,1311,MW,9:30am,10:45am
561,BMGT110F,FP02,VMH,1311,MW,11:00am,12:15pm
562,BMGT110F,FP03,VMH,1415,MW,2:00pm,3:15pm
563,BMGT110F,FP06,VMH,1311,TuTh,9:30am,10:45am
564,BMGT110F,FP07,VMH,1311,TuTh,11:00am,12:15pm
565,BMGT110F,FP08,ESJ,1309,MW,12:30pm,1:45pm
566,BMGT190H,0101,ESJ,2212,TuTh,12:30pm,1:45pm
567,BMGT210,0101,SQH,1119,MW,2:00pm,3:15pm
568,BMGT210,0201,SQH,1119,MW,3:30pm,4:45pm
569,BMGT220,0201,VMH,1212,MW,9:30am,10:45am
570,BMGT220,0202,VMH,1212,MW,9:30am,10:45am
571,BMGT220,0203,VMH,1212,MW,9:30am,10:45am
572,BMGT220,0204,VMH,1212,MW,9:30am,10:45am
573,BMGT220,0301,VMH,1212,MW,11:00am,12:15pm
574,BMGT220,0302,VMH,1212,MW,11:00am,12:15pm
575,BMGT220,0303,VMH,1212,MW,11:00am,12:15pm
576,BMGT220,0304,VMH,1212,MW,11:00am,12:15pm
577,BMGT220,0306,VMH,1212,MW,11:00am,12:15pm
578,BMGT220,0401,VMH,1212,MW,12:30pm,1:45pm
579,BMGT220,0402,VMH,1212,MW,12:30pm,1:45pm
580,BMGT220,0403,VMH,1212,MW,12:30pm,1:45pm
581,BMGT220,0404,VMH,1212,MW,12:30pm,1:45pm
582,BMGT220,0405,VMH,1212,MW,12:30pm,1:45pm
583,BMGT220H,0101,VMH,1307,MW,2:00pm,3:15pm
584,BMGT221H,0101,VMH,1518,TuTh,3:30pm,4:45pm
585,BMGT230B,0102,VMH,1524,MW,11:00am,12:15pm
586,BMGT230B,0104,VMH,1524,MW,11:00am,12:15pm
587,BMGT230B,0105,VMH,1524,MW,11:00am,12:15pm
588,BMGT230B,0205,VMH,1524,MW,12:30pm,1:45pm
589,BMGT230B,0206,VMH,1524,MW,12:30pm,1:45pm
590,BMGT230B,0207,VMH,1524,MW,12:30pm,1:45pm
591,BMGT230B,0302,VMH,1524,MW,2:00pm,3:15pm
592,BMGT230B,0303,VMH,1524,MW,2:00pm,3:15pm
593,BMGT230B,0304,VMH,1524,MW,2:00pm,3:15pm
594,BMGT230B,0305,VMH,1524,MW,2:00pm,3:15pm
595,BMGT230B,0306,VMH,1524,MW,2:00pm,3:15pm
596,BMGT230H,0101,VMH,1336,TuTh,9:30am,10:45am
597,BMGT289A,0101,TYD,1101,W,5:00pm,7:40pm
598,BMGT289B,0101,CCC,1100,F,9:30am,11:20am
599,BMGT289B,0201,ESJ,0215,Th,4:00pm,5:50pm
600,BMGT289B,0301,CCC,1100,F,11:30am,1:20pm
601,BMGT289D,0101,ESJ,1202,MW,3:30pm,4:45pm
602,BMGT289D,0201,ESJ,2309,MW,5:00pm,6:15pm
603,BMGT289E,0101,MCB,1207,MW,2:00pm,3:15pm
604,BMGT289I,0101,VMH,1524,MW,3:30pm,4:45pm
605,BMGT289I,FC01,SQH,1121,TuTh,3:00pm,4:15pm
606,BMGT298B,0101,ESJ,2101,Th,4:00pm,5:15pm
607,BMGT298F,0101,VMH,2505,F,10:00am,10:50am
608,BMGT298F,0201,VMH,2505,F,11:00am,11:50am
609,BMGT301F,FP01,VMH,1412,MW,12:30pm,1:45pm
610,BMGT301F,FP02,VMH,1412,MW,8:00am,9:15am
611,BMGT302F,FP01,VMH,2203,TuTh,11:00am,12:15pm
612,BMGT310,0101,VMH,1411,MW,11:00am,12:15pm
613,BMGT310,0201,VMH,1518,TuTh,2:00pm,3:15pm
614,BMGT310,0301,VMH,1411,TuTh,12:30pm,1:45pm
615,BMGT310,0401,VMH,1415,MW,3:30pm,4:45pm
616,BMGT310,SG91,BLD2,2052,TuTh,9:30am,10:45am
617,BMGT310,SG92,BLD2,2052,TuTh,11:00am,12:15pm
618,BMGT311,0101,VMH,1415,TuTh,11:00am,12:15pm
619,BMGT311,0201,VMH,1206,MW,9:30am,10:45am
620,BMGT311,0301,VMH,1202,TuTh,3:30pm,4:45pm
621,BMGT311,SG91,BLD2,3012,TuTh,2:00pm,3:15pm
622,BMGT313F,FP01,VMH,1202,TuTh,9:30am,10:45am
623,BMGT313F,FP02,VMH,1202,TuTh,11:00am,12:15pm
624,BMGT321,0201,VMH,1202,MW,11:00am,12:15pm
625,BMGT321,0301,VMH,1418,MW,3:30pm,4:45pm
626,BMGT321,0401,VMH,1202,MW,12:30pm,1:45pm
627,BMGT321,SG91,BLD2,3012,TuTh,11:00am,12:15pm
628,BMGT321,SG92,BLD2,3012,TuTh,12:30pm,1:45pm
629,BMGT323,0101,VMH,1206,MW,3:30pm,4:45pm
630,BMGT323,0201,VMH,1206,MW,11:00am,12:15pm
631,BMGT323,0301,VMH,1202,MW,9:30am,10:45am
632,BMGT323,0401,VMH,1411,MW,12:30pm,1:45pm
633,BMGT326,0101,VMH,1336,TuTh,11:00am,12:15pm
634,BMGT326,0201,VMH,1336,TuTh,12:30pm,1:45pm
635,BMGT326,0301,VMH,1336,TuTh,2:00pm,3:15pm
636,BMGT332,0101,VMH,1335,TuTh,12:30pm,1:45pm
637,BMGT332,0201,VMH,1202,TuTh,2:00pm,3:15pm
638,BMGT332,0301,VMH,1336,TuTh,5:00pm,6:15pm
639,BMGT340F,FP01,VMH,1411,MW,2:00pm,3:15pm
640,BMGT340H,0101,VMH,1307,MW,5:00pm,6:15pm
641,BMGT341,0101,VMH,1411,TuTh,9:30am,10:45am
642,BMGT341,0201,VMH,1411,TuTh,11:00am,12:15pm
643,BMGT341,0301,VMH,1411,TuTh,2:00pm,3:15pm
644,BMGT343,0101,VMH,1418,MW,12:30pm,1:45pm
645,BMGT343,0201,VMH,1418,TuTh,11:00am,12:15pm
646,BMGT343,0301,VMH,1418,TuTh,12:30pm,1:45pm
647,BMGT343,0401,VMH,1336,MW,11:00am,12:15pm
648,BMGT343,0501,VMH,1303,MW,5:00pm,6:15pm
649,BMGT349F,FP01,VMH,2505,Tu,12:30pm,3:20pm
650,BMGT350H,0101,VMH,1415,TuTh,9:30am,10:45am
651,BMGT353,0101,VMH,1206,TuTh,2:00pm,3:15pm
652,BMGT353,0201,VMH,1206,TuTh,12:30pm,1:45pm
653,BMGT360,0101,VMH,1212,MW,2:00pm,3:15pm
654,BMGT360,0201,VMH,1212,MW,3:30pm,4:45pm
655,BMGT360,SG91,BLD2,2062,TuTh,9:30am,10:45am
656,BMGT361,SG91,BLD2,3062,Tu,2:00pm,4:40pm
657,BMGT363,0101,VMH,1333,TuTh,11:00am,12:15pm
658,BMGT364,0101,VMH,1303,MW,8:00am,9:15am
659,BMGT364,0201,VMH,1303,MW,9:30am,10:45am
660,BMGT364,0301,VMH,1524,MW,5:00pm,6:15pm
661,BMGT364,0401,VMH,1303,TuTh,8:00am,9:15am
662,BMGT364,0501,VMH,1303,TuTh,9:30am,10:45am
663,BMGT364,0601,VMH,1412,M,7:00pm,9:40pm
664,BMGT364,0701,VMH,1303,Tu,7:00pm,9:40pm
665,BMGT364,SG91,BLD2,2062,MW,8:00am,9:15am
666,BMGT364,SG92,BLD2,2062,MW,9:30am,10:45am
667,BMGT364,SG93,BLD2,2062,MW,11:00am,12:15pm
668,BMGT364N,0101,VMH,1303,MW,8:00am,9:15am
669,BMGT366,0101,SHM,2102,TuTh,11:00am,12:15pm
670,BMGT367,0101,VMH,1212,M,5:00pm,5:50pm
671,BMGT367,0201,VMH,1303,Tu,5:00pm,5:50pm
672,BMGT367,0301,VMH,1212,W,5:00pm,5:50pm
673,BMGT367,0401,VMH,1212,M,6:00pm,6:50pm
674,BMGT367,0501,VMH,1418,W,5:00pm,5:50pm
675,BMGT367,SG91,BLD2,2032,W,5:00pm,5:50pm
676,BMGT367,SG92,BLD2,3052,W,5:00pm,5:50pm
677,BMGT367,SG93,BLD2,2062,W,5:00pm,5:50pm
678,BMGT370,0101,VMH,1307,MW,8:00am,9:15am
679,BMGT370,0201,VMH,1307,MW,9:30am,10:45am
680,BMGT372,0101,VMH,1206,TuTh,9:30am,10:45am
681,BMGT372,0201,VMH,1206,TuTh,11:00am,12:15pm
682,BMGT372,0301,VMH,2505,MW,3:30pm,4:45pm
683,BMGT372,0401,VMH,1311,TuTh,12:30pm,1:45pm
684,BMGT380,0101,VMH,1333,TuTh,8:00am,9:15am
685,BMGT380,0201,VMH,1412,MW,3:30pm,4:45pm
686,BMGT380,0301,VMH,1412,MW,5:00pm,6:15pm
687,BMGT380,0401,VMH,1412,MW,2:00pm,3:15pm
688,BMGT380,0501,VMH,1333,TuTh,9:30am,10:45am
689,BMGT380,0601,VMH,1303,TuTh,2:00pm,3:15pm
690,BMGT380,0701,VMH,1303,TuTh,3:30pm,4:45pm
691,BMGT380,SG91,BLD3,4202,MW,9:30am,10:45am
692,BMGT380,SG92,BLD3,4202,MW,11:00am,12:15pm
693,BMGT380,SG93,BLD3,4202,MW,12:30pm,1:45pm
694,BMGT380N,0101,VMH,1333,TuTh,8:00am,9:15am
695,BMGT382,0101,SQH,1120,TuTh,11:00am,12:15pm
696,BMGT385,0101,VMH,1307,TuTh,2:00pm,3:15pm
697,BMGT390H,0101,ESJ,2309,MW,2:00pm,3:15pm
698,BMGT392,0101,VMH,1418,TuTh,3:30pm,4:45pm
699,BMGT392,0201,VMH,1418,TuTh,5:00pm,6:15pm
700,BMGT397,0101,VMH,1415,W,6:00pm,8:50pm
701,BMGT398T,0101,VMH,1411,Tu,5:00pm,6:35pm
702,BMGT398W,FP01,VMH,1307,Tu,3:30pm,4:45pm
703,BMGT402,0101,VMH,2203,TuTh,2:00pm,3:15pm
704,BMGT402,0201,VMH,2203,MW,3:30pm,4:45pm
705,BMGT402,0301,VMH,2203,TuTh,12:30pm,1:45pm
706,BMGT402,0401,VMH,2203,MW,8:00am,9:15am
707,BMGT403,0101,VMH,2203,MW,11:00am,12:15pm
708,BMGT403,0201,VMH,3522,Tu,7:00pm,9:40pm
709,BMGT403,0301,VMH,2203,MW,12:30pm,1:45pm
710,BMGT403,0401,VMH,2203,M,7:00pm,9:40pm
711,BMGT406,0101,VMH,2203,MW,5:00pm,6:50pm
712,BMGT407,0101,VMH,2203,MW,2:00pm,3:15pm
713,BMGT407,0201,VMH,2203,W,7:00pm,9:40pm
714,BMGT408E,0101,VMH,1520,MW,11:00am,12:15pm
715,BMGT411,0101,VMH,1307,MW,11:00am,12:15pm
716,BMGT411,0201,VMH,1307,MW,12:30pm,1:45pm
717,BMGT411,0301,VMH,1311,MW,2:00pm,3:15pm
718,BMGT417,0101,VMH,1411,MW,5:00pm,6:15pm
719,BMGT422,0101,VMH,1206,TuTh,3:30pm,4:45pm
720,BMGT422,0201,VMH,1206,TuTh,5:00pm,6:15pm
721,BMGT422,0301,VMH,1206,MW,12:30pm,1:45pm
722,BMGT422,SG91,BLD3,4220,TuTh,12:30pm,1:45pm
723,BMGT422,SG92,BLD3,4220,TuTh,11:00am,12:15pm
724,BMGT430,0101,VMH,1335,TuTh,5:00pm,6:15pm
725,BMGT431,0101,VMH,1524,TuTh,2:00pm,3:15pm
726,BMGT434,0101,VMH,1206,MW,2:00pm,3:15pm
727,BMGT435,0101,VMH,1336,TuTh,3:30pm,4:45pm
728,BMGT438A,0101,VMH,1415,M,5:00pm,7:40pm
729,BMGT440,0101,VMH,1335,MW,9:30am,10:45am
730,BMGT440,0201,VMH,1335,TuTh,2:00pm,3:15pm
731,BMGT440,0301,VMH,1335,TuTh,3:30pm,4:45pm
732,BMGT440,0401,VMH,1335,MW,11:00am,12:15pm
733,BMGT440,0501,VMH,1303,TuTh,11:00am,12:15pm
734,BMGT443,0101,VMH,3505,MW,11:00am,12:15pm
735,BMGT443,0201,VMH,3505,MW,2:00pm,3:15pm
736,BMGT443,0301,VMH,3505,MW,3:30pm,4:45pm
737,BMGT443,0401,VMH,3505,MW,12:30pm,1:45pm
738,BMGT444,0101,VMH,1330,M,7:00pm,9:40pm
739,BMGT445,0101,VMH,1335,MW,2:00pm,3:15pm
740,BMGT445,0201,VMH,1335,MW,3:30pm,4:45pm
741,BMGT446,0101,VMH,1307,TuTh,9:30am,10:45am
742,BMGT446,0201,VMH,1206,Th,7:00pm,9:40pm
743,BMGT446,0301,VMH,1202,TuTh,12:30pm,1:45pm
744,BMGT448G,FP01,VMH,3505,TuTh,5:00pm,6:15pm
745,BMGT448L,0101,VMH,3505,TuTh,11:00am,12:15pm
746,BMGT448L,0201,VMH,3505,TuTh,12:30pm,1:45pm
747,BMGT449F,FP01,VMH,2509,TuTh,10:00am,11:50am
748,BMGT450,0101,VMH,1411,MW,9:30am,10:45am
749,BMGT451,0101,VMH,1415,MW,12:30pm,1:45pm
750,BMGT451,0201,VMH,1415,MW,9:30am,10:45am
751,BMGT451,0301,VMH,1415,MW,11:00am,12:15pm
752,BMGT452,0101,VMH,1415,TuTh,3:30pm,4:45pm
753,BMGT452,0201,VMH,1415,TuTh,2:00pm,3:15pm
754,BMGT452,0301,VMH,1412,TuTh,9:30am,10:45am
755,BMGT452,SG91,BLD2,3052,TuTh,11:00am,12:15pm
756,BMGT454,0101,VMH,1411,TuTh,3:30pm,4:45pm
757,BMGT454,SG91,BLD3,4212,TuTh,12:30pm,1:45pm
758,BMGT455,0101,VMH,1418,TuTh,9:30am,10:45am
759,BMGT457,0101,VMH,1307,TuTh,11:00am,12:15pm
760,BMGT457,0201,VMH,1307,TuTh,12:30pm,1:45pm
761,BMGT458A,FP01,VMH,1314,TuTh,5:00pm,6:15pm
762,BMGT458B,FP01,VMH,1307,M,7:00pm,9:40pm
763,BMGT458J,FP01,VMH,2509,M,5:30pm,8:10pm
764,BMGT458Q,FP01,ATL,1410,W,7:00pm,9:40pm
765,BMGT458R,FP01,ATL,1410,W,4:00pm,6:40pm
766,BMGT461N,0101,VMH,1206,Tu,7:00pm,9:40pm
767,BMGT463F,FP01,VMH,1518,Tu,5:00pm,7:40pm
768,BMGT465,SG91,BLD2,3062,TuTh,11:00am,12:15pm
769,BMGT466,0101,ESJ,1215,Th,6:00pm,8:40pm
770,BMGT467,0101,SYM,0200,TuTh,2:00pm,3:15pm
771,BMGT468E,0101,VMH,1206,M,5:00pm,7:40pm
772,BMGT468V,FP01,VMH,1520,TuTh,2:00pm,3:15pm
773,BMGT468Y,0101,SQH,1119,MW,11:00am,12:15pm
774,BMGT468Z,0101,ESJ,2101,MW,11:00am,12:15pm
775,BMGT470,0101,VMH,1202,MW,5:00pm,6:15pm
776,BMGT471F,FP01,VMH,1314,M,6:30pm,9:10pm
777,BMGT472,0101,VMH,1411,MW,3:30pm,4:45pm
778,BMGT476,0101,VMH,3522,TuTh,9:30am,10:45am
779,BMGT476,0201,VMH,3522,TuTh,11:00am,12:15pm
780,BMGT477,0101,VMH,1336,MW,12:30pm,1:45pm
781,BMGT477,0201,VMH,1336,MW,2:00pm,3:15pm
782,BMGT477,0301,VMH,1307,MW,3:30pm,4:45pm
783,BMGT484,0101,VMH,3505,TuTh,2:00pm,3:15pm
784,BMGT484,0201,VMH,3505,TuTh,3:30pm,4:45pm
785,BMGT484,SG91,BLD1,206,TuTh,9:30am,10:45am
786,BMGT485,0101,VMH,1202,MW,3:30pm,4:45pm
787,BMGT488A,FP01,ESJ,2212,Tu,7:00pm,9:40pm
788,BMGT490H,0101,HJP,2242,Tu,6:30pm,9:10pm
789,BMGT491,0101,VMH,4535,Tu,10:00am,10:50am
790,BMGT493H,0101,VMH,1330,W,3:30pm,6:10pm
791,BMGT495,0101,VMH,1314,MW,9:30am,10:45am
792,BMGT495,0201,VMH,1314,MW,11:00am,12:15pm
793,BMGT495,0301,VMH,1314,MW,12:30pm,1:45pm
794,BMGT495,0401,VMH,1314,MW,2:00pm,3:15pm
795,BMGT495,0501,VMH,1314,MW,3:30pm,4:45pm
796,BMGT495,0601,VMH,1314,MW,5:00pm,6:15pm
797,BMGT495,0701,VMH,1314,TuTh,11:00am,12:15pm
798,BMGT495,0801,VMH,1314,TuTh,12:30pm,1:45pm
799,BMGT495,0901,VMH,1314,TuTh,2:00pm,3:15pm
800,BMGT495,1001,VMH,1314,TuTh,3:30pm,4:45pm
801,BMGT495,1101,ASY,3211,TuTh,3:30pm,4:45pm
802,BMGT495,1201,VMH,1314,TuTh,9:30am,10:45am
803,BMGT495,1301,VMH,1336,MW,9:30am,10:45am
804,BMGT495,1401,TWS,0214,MW,11:00am,12:15pm
805,BMGT495,1501,TWS,0214,MW,12:30pm,1:45pm
806,BMGT496,0101,VMH,1311,TuTh,2:00pm,3:15pm
807,BMGT496,SG91,BLD2,3012,TuTh,9:30am,10:45am
808,BMGT498A,0101,VMH,1314,Th,7:00pm,9:40pm
809,BMGT498L,0101,VMH,1202,Th,5:00pm,6:50pm
810,BMGT808G,0101,VMH,3332,W,10:00am,12:40pm
811,BMGT808V,0101,VMH,2509,F,3:30pm,6:30pm
812,BMGT808W,0101,VMH,4534,Tu,10:30am,1:40pm
813,BMGT818G,0101,VMH,1326,W,9:30am,12:00pm
814,BMGT818N,0101,VMH,4335,F,10:00am,10:50am
815,BMGT830,0101,VMH,2505,MW,2:00pm,3:15pm
816,BMGT836,0101,VMH,3330H,Tu,9:00am,11:30am
817,BMGT840,0101,VMH,3332,Tu,9:00am,11:40am
818,BMGT848A,0101,VMH,4535,MW,10:00am,12:00pm
819,BMGT848F,0101,VMH,1333,F,9:00am,12:00pm
820,BMGT858C,0101,VMH,2509,W,1:30pm,4:10pm
821,BMGT858P,0101,VMH,2509,M,1:30pm,4:10pm
822,BMGT858R,0101,VMH,1330,F,10:00am,12:30pm
823,BMGT868P,0101,VMH,2509,W,11:00am,12:30pm
824,BMGT868Q,0101,VMH,4534,M,10:00am,1:50pm
825,BMGT868W,0101,VMH,4534,M,9:00am,12:35pm
826,BMGT878C,0101,VMH,2505,Th,11:00am,12:30pm
827,BMGT878F,0101,VMH,4534,W,1:00pm,4:50pm
828,BMGT878P,0101,VMH,2505,Th,9:15am,10:45am
829,BMGT878R,0101,VMH,4335,Tu,9:00am,12:35pm
